block_id,Ward_Code,ward,area_m2,area_ha,target_m2,deviation_pct,status,building_count
W05-B044,W05,Ward 5,37395.13930526736,3.7395139305267358,10000,273.95139305267355,above_preferred,1
W05-B045,W05,Ward 5,37395.13930526736,3.7395139305267358,10000,273.95139305267355,above_preferred,0
W05-B046,W05,Ward 5,37148.32544592561,3.714832544592561,10000,271.4832544592561,above_preferred,0
W05-B047,W05,Ward 5,36977.381825750446,3.6977381825750446,10000,269.77381825750444,above_preferred,0
W05-B048,W05,Ward 5,36944.81629055174,3.694481629055174,10000,269.4481629055174,above_preferred,2
W05-B049,W05,Ward 5,36838.234975495805,3.6838234975495805,10000,268.38234975495806,above_preferred,0
W05-B050,W05,Ward 5,36376.515333489784,3.6376515333489783,10000,263.76515333489783,above_preferred,0
W05-B051,W05,Ward 5,36376.515333489784,3.6376515333489783,10000,263.76515333489783,above_preferred,0
W05-B052,W05,Ward 5,36305.459625797295,3.6305459625797294,10000,263.05459625797295,above_preferred,0
W05-B053,W05,Ward 5,36140.938121850224,3.6140938121850223,10000,261.40938121850223,above_preferred,0
W05-B054,W05,Ward 5,35078.475504263464,3.507847550426346,10000,250.78475504263463,above_preferred,0
W05-B055,W05,Ward 5,35072.17398708399,3.507217398708399,10000,250.7217398708399,above_preferred,0
W05-B056,W05,Ward 5,34952.49138268128,3.495249138268128,10000,249.5249138268128,above_preferred,33
W05-B057,W05,Ward 5,34952.49138268128,3.495249138268128,10000,249.5249138268128,above_preferred,5
W05-B058,W05,Ward 5,34952.49138268128,3.495249138268128,10000,249.5249138268128,above_preferred,88
W05-B059,W05,Ward 5,34952.49138268128,3.495249138268128,10000,249.5249138268128,above_preferred,117
W05-B060,W05,Ward 5,34952.49138268128,3.495249138268128,10000,249.5249138268128,above_preferred,0
W05-B061,W05,Ward 5,34952.49138268128,3.495249138268128,10000,249.5249138268128,above_preferred,2
W05-B062,W05,Ward 5,34952.4913826707,3.4952491382670696,10000,249.52491382670695,above_preferred,0
W05-B063,W05,Ward 5,34952.4913826707,3.4952491382670696,10000,249.52491382670695,above_preferred,83
W05-B064,W05,Ward 5,34949.21486916107,3.494921486916107,10000,249.4921486916107,above_preferred,0
W05-B065,W05,Ward 5,34949.21486916107,3.494921486916107,10000,249.4921486916107,above_preferred,0
W05-B066,W05,Ward 5,34782.558524299486,3.4782558524299487,10000,247.82558524299486,above_preferred,0
W05-B067,W05,Ward 5,34606.27093902439,3.4606270939024393,10000,246.06270939024392,above_preferred,8
W05-B068,W05,Ward 5,34539.87520064338,3.453987520064338,10000,245.3987520064338,above_preferred,7
W05-B069,W05,Ward 5,34462.27671146997,3.4462276711469966,10000,244.62276711469966,above_preferred,0
W05-B070,W05,Ward 5,34462.27671146997,3.4462276711469966,10000,244.62276711469966,above_preferred,3
W05-B071,W05,Ward 5,34462.276711461316,3.4462276711461315,10000,244.62276711461314,above_preferred,0
W05-B072,W05,Ward 5,34462.276711461316,3.4462276711461315,10000,244.62276711461314,above_preferred,0
W05-B073,W05,Ward 5,34196.1541896165,3.41961541896165,10000,241.96154189616502,above_preferred,0
W05-B074,W05,Ward 5,33993.06722685992,3.399306722685992,10000,239.9306722685992,above_preferred,58
W05-B075,W05,Ward 5,33655.62537471916,3.365562537471916,10000,236.5562537471916,above_preferred,0
W05-B076,W05,Ward 5,33620.29247058957,3.362029247058957,10000,236.2029247058957,above_preferred,0
W05-B077,W05,Ward 5,33165.911981704245,3.3165911981704244,10000,231.65911981704244,above_preferred,4
W05-B078,W05,Ward 5,32917.22071804713,3.291722071804713,10000,229.17220718047128,above_preferred,0
W05-B079,W05,Ward 5,32880.945820560024,3.2880945820560026,10000,228.80945820560027,above_preferred,0
W05-B080,W05,Ward 5,32880.945820560024,3.2880945820560026,10000,228.80945820560027,above_preferred,0
W05-B081,W05,Ward 5,32880.94582055124,3.288094582055124,10000,228.8094582055124,above_preferred,0
W05-B082,W05,Ward 5,32880.94582055124,3.288094582055124,10000,228.8094582055124,above_preferred,0
W05-B083,W05,Ward 5,32880.94582055124,3.288094582055124,10000,228.8094582055124,above_preferred,0
W05-B084,W05,Ward 5,32880.94582055124,3.288094582055124,10000,228.8094582055124,above_preferred,1
W05-B085,W05,Ward 5,32880.94582055124,3.288094582055124,10000,228.8094582055124,above_preferred,0
W05-B086,W05,Ward 5,32880.94582055124,3.288094582055124,10000,228.8094582055124,above_preferred,0
W05-B087,W05,Ward 5,32706.567990412546,3.2706567990412547,10000,227.06567990412546,above_preferred,18
W05-B088,W05,Ward 5,32672.338596000787,3.2672338596000787,10000,226.72338596000787,above_preferred,15
W05-B089,W05,Ward 5,32604.532512378435,3.2604532512378435,10000,226.04532512378435,above_preferred,0
W05-B090,W05,Ward 5,32583.996496516444,3.2583996496516443,10000,225.83996496516443,above_preferred,0
W05-B091,W05,Ward 5,32583.996496516444,3.2583996496516443,10000,225.83996496516443,above_preferred,0
W05-B092,W05,Ward 5,32583.996496505806,3.2583996496505807,10000,225.83996496505807,above_preferred,1
W05-B093,W05,Ward 5,32583.996496505806,3.2583996496505807,10000,225.83996496505807,above_preferred,0
W05-B094,W05,Ward 5,32297.118320798036,3.2297118320798037,10000,222.97118320798037,above_preferred,1
W05-B095,W05,Ward 5,32258.15653155393,3.225815653155393,10000,222.5815653155393,above_preferred,0
W05-B096,W05,Ward 5,32029.852590346225,3.2029852590346226,10000,220.29852590346226,above_preferred,0
W05-B097,W05,Ward 5,31949.91094681192,3.194991094681192,10000,219.4991094681192,above_preferred,10
W05-B098,W05,Ward 5,31949.9109468024,3.19499109468024,10000,219.499109468024,above_preferred,7
W05-B099,W05,Ward 5,31770.594961271396,3.1770594961271397,10000,217.70594961271397,above_preferred,0
W05-B100,W05,Ward 5,31747.486038287512,3.174748603828751,10000,217.4748603828751,above_preferred,0
W05-B101,W05,Ward 5,31515.348586649296,3.1515348586649297,10000,215.15348586649296,above_preferred,0
W05-B102,W05,Ward 5,31485.80922263971,3.148580922263971,10000,214.8580922263971,above_preferred,2
W05-B103,W05,Ward 5,31485.80922263971,3.148580922263971,10000,214.8580922263971,above_preferred,18
W05-B104,W05,Ward 5,31485.809222639713,3.1485809222639713,10000,214.85809222639713,above_preferred,4
W05-B105,W05,Ward 5,31485.80922263971,3.148580922263971,10000,214.8580922263971,above_preferred,8
W05-B106,W05,Ward 5,31485.80922263971,3.148580922263971,10000,214.8580922263971,above_preferred,4
W05-B107,W05,Ward 5,31485.809222630054,3.1485809222630055,10000,214.85809222630056,above_preferred,1
W05-B108,W05,Ward 5,31485.809222630054,3.1485809222630055,10000,214.85809222630056,above_preferred,2
W05-B109,W05,Ward 5,31473.41385726502,3.147341385726502,10000,214.73413857265018,above_preferred,0
W05-B110,W05,Ward 5,31296.74330216957,3.129674330216957,10000,212.96743302169568,above_preferred,0
W05-B111,W05,Ward 5,31277.90259928519,3.127790259928519,10000,212.77902599285187,above_preferred,0
W05-B112,W05,Ward 5,31016.049040341724,3.1016049040341724,10000,210.16049040341724,above_preferred,5
W05-B113,W05,Ward 5,31016.049040341724,3.1016049040341724,10000,210.16049040341724,above_preferred,7
W05-B114,W05,Ward 5,30629.600716869427,3.0629600716869425,10000,206.29600716869425,above_preferred,1
W05-B115,W05,Ward 5,30596.023067941685,3.0596023067941687,10000,205.96023067941687,above_preferred,0
W05-B116,W05,Ward 5,30596.023067941685,3.0596023067941687,10000,205.96023067941687,above_preferred,0
W05-B117,W05,Ward 5,30440.7488105608,3.04407488105608,10000,204.40748810560797,above_preferred,2
W05-B118,W05,Ward 5,30405.72854112448,3.040572854112448,10000,204.0572854112448,above_preferred,0
W05-B119,W05,Ward 5,30174.195624017208,3.0174195624017206,10000,201.74195624017207,above_preferred,2
W05-B120,W05,Ward 5,30155.734840783807,3.0155734840783808,10000,201.55734840783808,above_preferred,39
W05-B121,W05,Ward 5,30155.73484076449,3.015573484076449,10000,201.5573484076449,above_preferred,0
W05-B122,W05,Ward 5,29918.151330017205,2.9918151330017206,10000,199.18151330017207,above_preferred,14
W05-B123,W05,Ward 5,29854.7870327914,2.98547870327914,10000,198.54787032791398,above_preferred,17
W05-B124,W05,Ward 5,29854.787032782275,2.9854787032782273,10000,198.54787032782272,above_preferred,13
W05-B125,W05,Ward 5,29762.603454665943,2.9762603454665943,10000,197.62603454665944,above_preferred,0
W05-B126,W05,Ward 5,29762.60345466595,2.9762603454665952,10000,197.62603454665953,above_preferred,2
W05-B127,W05,Ward 5,29569.858463316494,2.956985846331649,10000,195.69858463316493,above_preferred,0
W05-B128,W05,Ward 5,29501.015669004475,2.9501015669004476,10000,195.01015669004477,above_preferred,11
W05-B129,W05,Ward 5,29439.241818173206,2.9439241818173207,10000,194.39241818173207,above_preferred,0
W05-B130,W05,Ward 5,29424.069532619807,2.9424069532619805,10000,194.24069532619805,above_preferred,0
W05-B131,W05,Ward 5,29405.287247820102,2.9405287247820104,10000,194.05287247820104,above_preferred,0
W05-B132,W05,Ward 5,29351.939972970686,2.9351939972970684,10000,193.51939972970683,above_preferred,0
W05-B133,W05,Ward 5,29334.873140443488,2.9334873140443487,10000,193.34873140443486,above_preferred,0
W05-B134,W05,Ward 5,29325.59684685629,2.932559684685629,10000,193.2559684685629,above_preferred,0
W05-B135,W05,Ward 5,29325.59684685629,2.932559684685629,10000,193.2559684685629,above_preferred,0
W05-B136,W05,Ward 5,29261.394501993727,2.926139450199373,10000,192.6139450199373,above_preferred,0
W05-B137,W05,Ward 5,29242.324177788254,2.9242324177788253,10000,192.42324177788254,above_preferred,0
W05-B138,W05,Ward 5,29090.785353076713,2.909078535307671,10000,190.9078535307671,above_preferred,6
W05-B139,W05,Ward 5,28834.658817880627,2.8834658817880627,10000,188.3465881788063,above_preferred,0
W05-B140,W05,Ward 5,28700.570867138355,2.8700570867138353,10000,187.00570867138353,above_preferred,0
W05-B141,W05,Ward 5,28597.492949450214,2.8597492949450216,10000,185.97492949450216,above_preferred,1
W05-B142,W05,Ward 5,28597.492949450214,2.8597492949450216,10000,185.97492949450216,above_preferred,16
W05-B143,W05,Ward 5,28597.492949450214,2.8597492949450216,10000,185.97492949450216,above_preferred,23
W05-B144,W05,Ward 5,28597.492949450214,2.8597492949450216,10000,185.97492949450216,above_preferred,1
W05-B145,W05,Ward 5,28597.492949450214,2.8597492949450216,10000,185.97492949450216,above_preferred,15
W05-B146,W05,Ward 5,28597.49294944156,2.859749294944156,10000,185.97492949441562,above_preferred,10
W05-B147,W05,Ward 5,28597.49294944156,2.859749294944156,10000,185.97492949441562,above_preferred,21
W05-B148,W05,Ward 5,28594.812165690495,2.8594812165690495,10000,185.94812165690496,above_preferred,0
W05-B149,W05,Ward 5,28594.812165690495,2.8594812165690495,10000,185.94812165690496,above_preferred,2
W05-B150,W05,Ward 5,28560.92819068487,2.856092819068487,10000,185.6092819068487,above_preferred,0
W05-B151,W05,Ward 5,28499.56809257757,2.849956809257757,10000,184.9956809257757,above_preferred,1
W05-B152,W05,Ward 5,28414.44422927187,2.841444422927187,10000,184.1444422927187,above_preferred,0
W05-B153,W05,Ward 5,28344.943875711626,2.8344943875711626,10000,183.44943875711627,above_preferred,0
W05-B154,W05,Ward 5,28314.376730228312,2.831437673022831,10000,183.1437673022831,above_preferred,5
W05-B155,W05,Ward 5,28314.376730228312,2.831437673022831,10000,183.1437673022831,above_preferred,25
W05-B156,W05,Ward 5,28314.376730228312,2.831437673022831,10000,183.1437673022831,above_preferred,27
W05-B157,W05,Ward 5,28314.37673020836,2.831437673020836,10000,183.1437673020836,above_preferred,1
W05-B158,W05,Ward 5,28196.408218495053,2.8196408218495055,10000,181.96408218495054,above_preferred,5
W05-B159,W05,Ward 5,28196.40821848797,2.819640821848797,10000,181.96408218487971,above_preferred,6
W05-B160,W05,Ward 5,28168.616098871717,2.8168616098871717,10000,181.68616098871718,above_preferred,0
W05-B161,W05,Ward 5,28018.418596689444,2.8018418596689445,10000,180.18418596689446,above_preferred,0
W05-B162,W05,Ward 5,27925.270922287807,2.792527092228781,10000,179.25270922287808,above_preferred,0
W05-B163,W05,Ward 5,27845.09156080601,2.784509156080601,10000,178.4509156080601,above_preferred,0
W05-B164,W05,Ward 5,27845.091560797395,2.7845091560797393,10000,178.4509156079739,above_preferred,0
W05-B165,W05,Ward 5,27498.25101705554,2.749825101705554,10000,174.98251017055543,above_preferred,0
W05-B166,W05,Ward 5,27298.50104356291,2.729850104356291,10000,172.9850104356291,above_preferred,0
W05-B167,W05,Ward 5,27033.279906499378,2.703327990649938,10000,170.3327990649938,above_preferred,0
W05-B168,W05,Ward 5,27033.279906499378,2.703327990649938,10000,170.3327990649938,above_preferred,0
W05-B169,W05,Ward 5,27033.279906499378,2.703327990649938,10000,170.3327990649938,above_preferred,0
W05-B170,W05,Ward 5,27033.279906499378,2.703327990649938,10000,170.3327990649938,above_preferred,0
W05-B171,W05,Ward 5,27033.279906488646,2.7033279906488645,10000,170.33279906488644,above_preferred,0
W05-B172,W05,Ward 5,27033.279906488646,2.7033279906488645,10000,170.33279906488644,above_preferred,0
W05-B173,W05,Ward 5,27033.279906488646,2.7033279906488645,10000,170.33279906488644,above_preferred,1
W05-B174,W05,Ward 5,27033.279906488646,2.7033279906488645,10000,170.33279906488644,above_preferred,0
W05-B175,W05,Ward 5,26932.271496600715,2.6932271496600717,10000,169.32271496600717,above_preferred,0
W05-B176,W05,Ward 5,26931.707853357046,2.6931707853357048,10000,169.31707853357048,above_preferred,12
W05-B177,W05,Ward 5,26902.592035010315,2.6902592035010313,10000,169.02592035010312,above_preferred,0
W05-B178,W05,Ward 5,26902.592035010315,2.6902592035010313,10000,169.02592035010312,above_preferred,0
W05-B179,W05,Ward 5,26902.592035010315,2.6902592035010313,10000,169.02592035010312,above_preferred,0
W05-B180,W05,Ward 5,26902.59203499212,2.6902592034992123,10000,169.02592034992122,above_preferred,0
W05-B181,W05,Ward 5,26902.592034984937,2.690259203498494,10000,169.02592034984937,above_preferred,0
W05-B182,W05,Ward 5,26902.592034984937,2.690259203498494,10000,169.02592034984937,above_preferred,0
W05-B183,W05,Ward 5,26902.592034984937,2.690259203498494,10000,169.02592034984937,above_preferred,0
W05-B184,W05,Ward 5,26762.94710742848,2.676294710742848,10000,167.62947107428482,above_preferred,3
W05-B185,W05,Ward 5,26762.94710742848,2.676294710742848,10000,167.62947107428482,above_preferred,0
W05-B186,W05,Ward 5,26666.846464944,2.6666846464944,10000,166.66846464943998,above_preferred,0
W05-B187,W05,Ward 5,26666.846464944,2.6666846464944,10000,166.66846464943998,above_preferred,0
W05-B188,W05,Ward 5,26666.846464944,2.6666846464944,10000,166.66846464943998,above_preferred,0
W05-B189,W05,Ward 5,26666.846464944,2.6666846464944,10000,166.66846464943998,above_preferred,0
W05-B190,W05,Ward 5,26666.846464923237,2.6666846464923237,10000,166.66846464923236,above_preferred,0
W05-B191,W05,Ward 5,26666.846464923237,2.6666846464923237,10000,166.66846464923236,above_preferred,0
W05-B192,W05,Ward 5,26666.846464923237,2.6666846464923237,10000,166.66846464923236,above_preferred,0
W05-B193,W05,Ward 5,26666.846464923234,2.6666846464923233,10000,166.66846464923233,above_preferred,0
W05-B194,W05,Ward 5,26666.846464923237,2.6666846464923237,10000,166.66846464923236,above_preferred,0
W05-B195,W05,Ward 5,26666.846464923237,2.6666846464923237,10000,166.66846464923236,above_preferred,0
W05-B196,W05,Ward 5,26666.846464923237,2.6666846464923237,10000,166.66846464923236,above_preferred,1
W05-B197,W05,Ward 5,26666.846464923237,2.6666846464923237,10000,166.66846464923236,above_preferred,0
W05-B198,W05,Ward 5,26666.846464923237,2.6666846464923237,10000,166.66846464923236,above_preferred,0
W05-B199,W05,Ward 5,26666.84646492324,2.666684646492324,10000,166.66846464923242,above_preferred,0
W05-B200,W05,Ward 5,26666.846464923237,2.6666846464923237,10000,166.66846464923236,above_preferred,0
W05-B201,W05,Ward 5,26666.846464923237,2.6666846464923237,10000,166.66846464923236,above_preferred,0
W05-B202,W05,Ward 5,26659.63349714208,2.665963349714208,10000,166.5963349714208,above_preferred,2
W05-B203,W05,Ward 5,26659.63349714208,2.665963349714208,10000,166.5963349714208,above_preferred,0
W05-B204,W05,Ward 5,26657.096952161955,2.6657096952161954,10000,166.57096952161953,above_preferred,0
W05-B205,W05,Ward 5,26503.911295080463,2.6503911295080465,10000,165.03911295080465,above_preferred,0
W05-B206,W05,Ward 5,26427.756762343568,2.642775676234357,10000,164.2775676234357,above_preferred,0
W05-B207,W05,Ward 5,26424.9149897395,2.64249149897395,10000,164.249149897395,above_preferred,1
W05-B208,W05,Ward 5,26400.17800028549,2.640017800028549,10000,164.0017800028549,above_preferred,0
W05-B209,W05,Ward 5,26400.17800028549,2.640017800028549,10000,164.0017800028549,above_preferred,0
W05-B210,W05,Ward 5,26400.178000277658,2.6400178000277656,10000,164.00178000277657,above_preferred,0
W05-B211,W05,Ward 5,26400.178000277658,2.6400178000277656,10000,164.00178000277657,above_preferred,0
W05-B212,W05,Ward 5,26388.325112217626,2.6388325112217625,10000,163.88325112217626,above_preferred,0
W05-B213,W05,Ward 5,26276.611829464742,2.627661182946474,10000,162.7661182946474,above_preferred,30
W05-B214,W05,Ward 5,26213.326198087078,2.6213326198087077,10000,162.13326198087077,above_preferred,0
W05-B215,W05,Ward 5,26213.326198087078,2.6213326198087077,10000,162.13326198087077,above_preferred,0
W05-B216,W05,Ward 5,26213.3261980783,2.6213326198078297,10000,162.13326198078298,above_preferred,0
W05-B217,W05,Ward 5,26213.3261980783,2.6213326198078297,10000,162.13326198078298,above_preferred,0
W05-B218,W05,Ward 5,26210.085364707607,2.621008536470761,10000,162.1008536470761,above_preferred,0
W05-B219,W05,Ward 5,26140.836229210232,2.614083622921023,10000,161.4083622921023,above_preferred,5
W05-B220,W05,Ward 5,26136.176220274392,2.6136176220274394,10000,161.36176220274393,above_preferred,0
W05-B221,W05,Ward 5,26108.32572166747,2.6108325721667467,10000,161.08325721667467,above_preferred,0
W05-B222,W05,Ward 5,25849.506280420213,2.584950628042021,10000,158.49506280420212,above_preferred,0
W05-B223,W05,Ward 5,25849.506280420213,2.584950628042021,10000,158.49506280420212,above_preferred,0
W05-B224,W05,Ward 5,25849.506280410555,2.5849506280410552,10000,158.49506280410552,above_preferred,0
W05-B225,W05,Ward 5,25849.506280410555,2.5849506280410552,10000,158.49506280410552,above_preferred,0
W05-B226,W05,Ward 5,25740.342482019165,2.5740342482019165,10000,157.40342482019165,above_preferred,0
W05-B227,W05,Ward 5,25740.342482019165,2.5740342482019165,10000,157.40342482019165,above_preferred,0
W05-B228,W05,Ward 5,25740.342482019165,2.5740342482019165,10000,157.40342482019165,above_preferred,0
W05-B229,W05,Ward 5,25740.342482019165,2.5740342482019165,10000,157.40342482019165,above_preferred,0
W05-B230,W05,Ward 5,25740.342482019165,2.5740342482019165,10000,157.40342482019165,above_preferred,3
W05-B231,W05,Ward 5,25740.342482019165,2.5740342482019165,10000,157.40342482019165,above_preferred,0
W05-B232,W05,Ward 5,25740.342482019165,2.5740342482019165,10000,157.40342482019165,above_preferred,0
W05-B233,W05,Ward 5,25740.342482019165,2.5740342482019165,10000,157.40342482019165,above_preferred,0
W05-B234,W05,Ward 5,25651.381976580153,2.5651381976580154,10000,156.51381976580154,above_preferred,11
W05-B235,W05,Ward 5,25591.01121760967,2.559101121760967,10000,155.9101121760967,above_preferred,0
W05-B236,W05,Ward 5,25430.53011117567,2.543053011117567,10000,154.30530111175668,above_preferred,0
W05-B237,W05,Ward 5,25366.395018942756,2.5366395018942756,10000,153.66395018942757,above_preferred,0
W05-B238,W05,Ward 5,25346.550317216814,2.534655031721681,10000,153.46550317216813,above_preferred,0
W05-B239,W05,Ward 5,25230.39713375595,2.523039713375595,10000,152.3039713375595,above_preferred,0
W05-B240,W05,Ward 5,25019.728758179655,2.5019728758179656,10000,150.19728758179656,above_preferred,0
W05-B241,W05,Ward 5,24772.65868939196,2.4772658689391958,10000,147.72658689391957,above_preferred,0
W05-B242,W05,Ward 5,24670.521278890505,2.4670521278890503,10000,146.70521278890502,above_preferred,0
W05-B243,W05,Ward 5,24426.6439359021,2.44266439359021,10000,144.26643935902098,above_preferred,20
W05-B244,W05,Ward 5,24290.26827556628,2.429026827556628,10000,142.9026827556628,above_preferred,0
W05-B245,W05,Ward 5,24196.300994678713,2.4196300994678714,10000,141.96300994678714,above_preferred,0
W05-B246,W05,Ward 5,24121.031183332918,2.4121031183332917,10000,141.21031183332917,above_preferred,5
W05-B247,W05,Ward 5,24086.652396683756,2.4086652396683754,10000,140.86652396683755,above_preferred,0
W05-B248,W05,Ward 5,23993.670147427874,2.3993670147427872,10000,139.93670147427872,above_preferred,0
W05-B249,W05,Ward 5,23993.670147427874,2.3993670147427872,10000,139.93670147427872,above_preferred,0
W05-B250,W05,Ward 5,23828.211228270007,2.382821122827001,10000,138.2821122827001,above_preferred,0
W05-B251,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B252,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B253,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B254,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B255,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B256,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B257,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B258,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B259,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B260,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B261,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B262,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B263,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B264,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B265,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B266,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B267,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B268,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B269,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B270,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B271,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B272,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B273,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B274,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,1
W05-B275,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B276,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B277,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B278,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B279,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B280,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B281,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B282,W05,Ward 5,23736.92036768784,2.3736920367687837,10000,137.36920367687839,above_preferred,0
W05-B283,W05,Ward 5,23693.840482475433,2.3693840482475435,10000,136.93840482475434,above_preferred,0
W05-B284,W05,Ward 5,23651.441192909882,2.365144119290988,10000,136.5144119290988,above_preferred,0
W05-B285,W05,Ward 5,23591.9935782862,2.3591993578286203,10000,135.91993578286204,above_preferred,0
W05-B286,W05,Ward 5,23499.55116401178,2.349955116401178,10000,134.9955116401178,above_preferred,0
W05-B287,W05,Ward 5,23499.55116401178,2.349955116401178,10000,134.9955116401178,above_preferred,0
W05-B288,W05,Ward 5,23499.55116401178,2.349955116401178,10000,134.9955116401178,above_preferred,0
W05-B289,W05,Ward 5,23499.55116401178,2.349955116401178,10000,134.9955116401178,above_preferred,1
W05-B290,W05,Ward 5,23499.55116401178,2.349955116401178,10000,134.9955116401178,above_preferred,0
W05-B291,W05,Ward 5,23499.55116401178,2.349955116401178,10000,134.9955116401178,above_preferred,1
W05-B292,W05,Ward 5,23499.55116401178,2.349955116401178,10000,134.9955116401178,above_preferred,1
W05-B293,W05,Ward 5,23499.55116401178,2.349955116401178,10000,134.9955116401178,above_preferred,0
W05-B294,W05,Ward 5,23462.48319256893,2.346248319256893,10000,134.6248319256893,above_preferred,0
W05-B295,W05,Ward 5,23400.3113473001,2.34003113473001,10000,134.003113473001,above_preferred,0
W05-B296,W05,Ward 5,23400.3113473001,2.34003113473001,10000,134.003113473001,above_preferred,0
W05-B297,W05,Ward 5,23400.3113473001,2.34003113473001,10000,134.003113473001,above_preferred,0
W05-B298,W05,Ward 5,23400.3113473001,2.34003113473001,10000,134.003113473001,above_preferred,0
W05-B299,W05,Ward 5,23400.3113473001,2.34003113473001,10000,134.003113473001,above_preferred,0
W05-B300,W05,Ward 5,23400.3113473001,2.34003113473001,10000,134.003113473001,above_preferred,0
W05-B301,W05,Ward 5,23400.3113473001,2.34003113473001,10000,134.003113473001,above_preferred,0
W05-B302,W05,Ward 5,23400.3113473001,2.34003113473001,10000,134.003113473001,above_preferred,0
W05-B303,W05,Ward 5,23400.3113473001,2.34003113473001,10000,134.003113473001,above_preferred,0
W05-B304,W05,Ward 5,23400.3113473001,2.34003113473001,10000,134.003113473001,above_preferred,0
W05-B305,W05,Ward 5,23400.3113473001,2.34003113473001,10000,134.003113473001,above_preferred,0
W05-B306,W05,Ward 5,23400.3113473001,2.34003113473001,10000,134.003113473001,above_preferred,0
W05-B307,W05,Ward 5,23400.3113473001,2.34003113473001,10000,134.003113473001,above_preferred,0
W05-B308,W05,Ward 5,23400.3113473001,2.34003113473001,10000,134.003113473001,above_preferred,0
W05-B309,W05,Ward 5,23400.31134728196,2.340031134728196,10000,134.0031134728196,above_preferred,0
W05-B310,W05,Ward 5,23400.31134728196,2.340031134728196,10000,134.0031134728196,above_preferred,0
W05-B311,W05,Ward 5,23398.898602129913,2.3398898602129914,10000,133.98898602129913,above_preferred,17
W05-B312,W05,Ward 5,23366.409345324653,2.3366409345324652,10000,133.66409345324652,above_preferred,2
W05-B313,W05,Ward 5,23317.828439381647,2.3317828439381647,10000,133.17828439381648,above_preferred,0
W05-B314,W05,Ward 5,23170.269741778102,2.3170269741778102,10000,131.70269741778102,above_preferred,0
W05-B315,W05,Ward 5,23166.30823382229,2.316630823382229,10000,131.6630823382229,above_preferred,5
W05-B316,W05,Ward 5,23166.308233822292,2.316630823382229,10000,131.6630823382229,above_preferred,7
W05-B317,W05,Ward 5,23166.30823380597,2.316630823380597,10000,131.6630823380597,above_preferred,7
W05-B318,W05,Ward 5,23044.451752287,2.3044451752287003,10000,130.44451752287003,above_preferred,0
W05-B319,W05,Ward 5,22922.893449572974,2.292289344957297,10000,129.22893449572973,above_preferred,2
